#           N         Chain          BCCA          BPCA
 5.721568e+06  7.608647e-01  2.156318e-01  1.491456e-02
 6.047322e+06  7.608646e-01  2.150947e-01  1.464143e-02
 6.391624e+06  7.608645e-01  2.145618e-01  1.437331e-02
 6.755528e+06  7.608645e-01  2.140330e-01  1.411010e-02
 7.140151e+06  7.608644e-01  2.135084e-01  1.385172e-02
 7.546673e+06  7.608643e-01  2.129878e-01  1.359807e-02
 7.976339e+06  7.608642e-01  2.124712e-01  1.334907e-02
 8.430468e+06  7.608642e-01  2.119585e-01  1.310464e-02
 8.910453e+06  7.608641e-01  2.114499e-01  1.286469e-02
 9.417766e+06  7.608640e-01  2.109450e-01  1.262913e-02
 9.953962e+06  7.608640e-01  2.104441e-01  1.239789e-02
 1.052069e+07  7.608639e-01  2.099469e-01  1.217089e-02
 1.111968e+07  7.608639e-01  2.094535e-01  1.194805e-02
 1.175277e+07  7.608638e-01  2.089638e-01  1.172929e-02
 1.242191e+07  7.608637e-01  2.084778e-01  1.151454e-02
 1.312915e+07  7.608637e-01  2.079954e-01  1.130373e-02
 1.387665e+07  7.608636e-01  2.075167e-01  1.109678e-02
 1.466671e+07  7.608636e-01  2.070415e-01  1.089363e-02
 1.550175e+07  7.608635e-01  2.065698e-01  1.069419e-02
 1.638434e+07  7.608635e-01  2.061017e-01  1.049841e-02
 1.731717e+07  7.608634e-01  2.056369e-01  1.030622e-02
 1.830312e+07  7.608634e-01  2.051756e-01  1.011755e-02
 1.934520e+07  7.608634e-01  2.047177e-01  9.932331e-03
 2.044661e+07  7.608633e-01  2.042632e-01  9.750509e-03
 2.161073e+07  7.608633e-01  2.038119e-01  9.572019e-03
 2.284112e+07  7.608632e-01  2.033640e-01  9.396798e-03
 2.414157e+07  7.608632e-01  2.029193e-01  9.224788e-03
 2.551606e+07  7.608631e-01  2.024778e-01  9.055929e-03
 2.696881e+07  7.608631e-01  2.020394e-01  8.890163e-03
 2.850426e+07  7.608631e-01  2.016043e-01  8.727434e-03
 3.012714e+07  7.608630e-01  2.011722e-01  8.567685e-03
 3.184242e+07  7.608630e-01  2.007433e-01  8.410863e-03
 3.365535e+07  7.608630e-01  2.003174e-01  8.256914e-03
 3.557150e+07  7.608629e-01  1.998945e-01  8.105784e-03
 3.759675e+07  7.608629e-01  1.994746e-01  7.957423e-03
 3.973730e+07  7.608629e-01  1.990577e-01  7.811778e-03
 4.199973e+07  7.608628e-01  1.986437e-01  7.668802e-03
 4.439097e+07  7.608628e-01  1.982326e-01  7.528444e-03
 4.691835e+07  7.608628e-01  1.978244e-01  7.390657e-03
 4.958962e+07  7.608627e-01  1.974191e-01  7.255393e-03
 5.241298e+07  7.608627e-01  1.970166e-01  7.122607e-03
 5.539709e+07  7.608627e-01  1.966168e-01  6.992252e-03
 5.855110e+07  7.608626e-01  1.962199e-01  6.864284e-03
 6.188468e+07  7.608626e-01  1.958257e-01  6.738660e-03
 6.540806e+07  7.608626e-01  1.954342e-01  6.615337e-03
 6.913204e+07  7.608625e-01  1.950453e-01  6.494272e-03
 7.306804e+07  7.608625e-01  1.946592e-01  6.375423e-03
 7.722814e+07  7.608625e-01  1.942757e-01  6.258751e-03
 8.162509e+07  7.608624e-01  1.938948e-01  6.144215e-03
 8.627237e+07  7.608624e-01  1.935165e-01  6.031777e-03
 9.118425e+07  7.608624e-01  1.931407e-01  5.921397e-03
 9.637579e+07  7.608623e-01  1.927675e-01  5.813039e-03
 1.018629e+08  7.608623e-01  1.923968e-01  5.706664e-03
 1.076624e+08  7.608623e-01  1.920286e-01  5.602237e-03
 1.137921e+08  7.608623e-01  1.916628e-01  5.499722e-03
 1.202708e+08  7.608622e-01  1.912995e-01  5.399084e-03
 1.271184e+08  7.608622e-01  1.909387e-01  5.300288e-03
 1.343558e+08  7.608622e-01  1.905802e-01  5.203301e-03
 1.420053e+08  7.608621e-01  1.902241e-01  5.108090e-03
 1.500903e+08  7.608621e-01  1.898703e-01  5.014622e-03
 1.586357e+08  7.608621e-01  1.895189e-01  4.922865e-03
 1.676675e+08  7.608620e-01  1.891698e-01  4.832788e-03
 1.772136e+08  7.608620e-01  1.888230e-01  4.744359e-03
 1.873032e+08  7.608620e-01  1.884785e-01  4.657550e-03
 1.979672e+08  7.608620e-01  1.881362e-01  4.572329e-03
 2.092383e+08  7.608619e-01  1.877961e-01  4.488669e-03
 2.211512e+08  7.608619e-01  1.874583e-01  4.406540e-03
 2.337424e+08  7.608619e-01  1.871226e-01  4.325914e-03
 2.470504e+08  7.608618e-01  1.867891e-01  4.246764e-03
 2.611161e+08  7.608618e-01  1.864578e-01  4.169063e-03
 2.759826e+08  7.608618e-01  1.861285e-01  4.092785e-03
 2.916956e+08  7.608618e-01  1.858014e-01  4.017902e-03
 3.083031e+08  7.608617e-01  1.854764e-01  3.944390e-03
 3.258562e+08  7.608617e-01  1.851535e-01  3.872224e-03
 3.444087e+08  7.608617e-01  1.848326e-01  3.801378e-03
 3.640175e+08  7.608616e-01  1.845137e-01  3.731829e-03
 3.847427e+08  7.608616e-01  1.841969e-01  3.663553e-03
 4.066478e+08  7.608616e-01  1.838821e-01  3.596527e-03
