#           N         Chain          BCCA          BPCA
 4.142232e+04  2.364742e+00  2.909384e+00  3.886523e+00
 4.378069e+04  2.364777e+00  2.918918e+00  3.823598e+00
 4.627332e+04  2.364810e+00  2.928504e+00  3.759512e+00
 4.890787e+04  2.364841e+00  2.938146e+00  3.694288e+00
 5.169242e+04  2.364871e+00  2.947847e+00  3.627945e+00
 5.463550e+04  2.364899e+00  2.957611e+00  3.560505e+00
 5.774615e+04  2.364926e+00  2.967442e+00  3.491988e+00
 6.103390e+04  2.364951e+00  2.977342e+00  3.422414e+00
 6.450884e+04  2.364975e+00  2.987316e+00  3.351804e+00
 6.818162e+04  2.364998e+00  2.997366e+00  3.280179e+00
 7.206351e+04  2.365020e+00  3.007495e+00  3.207558e+00
 7.616642e+04  2.365040e+00  3.017707e+00  3.133961e+00
 8.050292e+04  2.365060e+00  3.028004e+00  3.059409e+00
 8.508632e+04  2.365078e+00  3.038390e+00  2.983922e+00
 8.993067e+04  2.365096e+00  3.048867e+00  2.907519e+00
 9.505083e+04  2.365113e+00  3.059437e+00  2.830219e+00
 1.004625e+05  2.365128e+00  3.070105e+00  2.752042e+00
 1.061823e+05  2.365144e+00  3.080871e+00  2.673007e+00
 1.122277e+05  2.365158e+00  3.091739e+00  2.593134e+00
 1.186174e+05  2.365172e+00  3.102711e+00  2.512441e+00
 1.253708e+05  2.365185e+00  3.113789e+00  2.430947e+00
 1.325087e+05  2.365197e+00  3.124976e+00  2.348670e+00
 1.400531e+05  2.365209e+00  3.136274e+00  2.265630e+00
 1.480269e+05  2.365220e+00  3.147685e+00  2.181843e+00
 1.564548e+05  2.365231e+00  3.159210e+00  2.097327e+00
 1.653624e+05  2.365241e+00  3.170853e+00  2.012102e+00
 1.747773e+05  2.365251e+00  3.182615e+00  1.926183e+00
 1.847281e+05  2.365260e+00  3.194497e+00  1.839589e+00
 1.952456e+05  2.365269e+00  3.206502e+00  1.752337e+00
 2.063618e+05  2.365277e+00  3.218632e+00  1.664443e+00
 2.181109e+05  2.365285e+00  3.230887e+00  1.575924e+00
 2.305289e+05  2.365293e+00  3.243270e+00  1.486797e+00
 2.436540e+05  2.365300e+00  3.255783e+00  1.397078e+00
 2.575263e+05  2.365307e+00  3.268425e+00  1.306783e+00
 2.721885e+05  2.365314e+00  3.281201e+00  1.215928e+00
 2.876854e+05  2.365320e+00  3.294109e+00  1.124528e+00
 3.040646e+05  2.365327e+00  3.307153e+00  1.032598e+00
 3.213764e+05  2.365333e+00  3.320332e+00  9.401550e-01
 3.396739e+05  2.365338e+00  3.333649e+00  8.472125e-01
 3.590130e+05  2.365344e+00  3.347105e+00  7.537855e-01
 3.794533e+05  2.365349e+00  3.360700e+00  6.598886e-01
 4.010573e+05  2.365354e+00  3.374436e+00  5.655360e-01
 4.238913e+05  2.365359e+00  3.388313e+00  4.707417e-01
 4.480254e+05  2.365364e+00  3.402333e+00  3.755194e-01
 4.735335e+05  2.365368e+00  3.416497e+00  2.798829e-01
 5.004939e+05  2.365372e+00  3.430805e+00  1.838455e-01
 5.289893e+05  2.365377e+00  3.445259e+00  8.742022e-02
 5.591071e+05  2.365381e+00  3.459858e+00  9.379932e-03
 5.909396e+05  2.365384e+00  3.474605e+00  1.065423e-01
 6.245845e+05  2.365388e+00  3.489498e+00  2.040543e-01
 6.601449e+05  2.365392e+00  3.504540e+00  3.019039e-01
 6.977300e+05  2.365395e+00  3.519731e+00  4.000788e-01
