#           N         Chain          BCCA          BPCA
 1.446507e+04  8.388526e-01  4.905772e-01  1.703728e-01
 1.528864e+04  8.388478e-01  4.894082e-01  1.676981e-01
 1.615909e+04  8.388433e-01  4.882481e-01  1.650586e-01
 1.707910e+04  8.388389e-01  4.870969e-01  1.624541e-01
 1.805149e+04  8.388348e-01  4.859544e-01  1.598842e-01
 1.907924e+04  8.388308e-01  4.848206e-01  1.573487e-01
 2.016551e+04  8.388271e-01  4.836953e-01  1.548473e-01
 2.131362e+04  8.388235e-01  4.825786e-01  1.523799e-01
 2.252711e+04  8.388201e-01  4.814702e-01  1.499460e-01
 2.380968e+04  8.388169e-01  4.803701e-01  1.475455e-01
 2.516527e+04  8.388138e-01  4.792783e-01  1.451780e-01
 2.659804e+04  8.388109e-01  4.781945e-01  1.428432e-01
 2.811239e+04  8.388081e-01  4.771188e-01  1.405410e-01
 2.971296e+04  8.388054e-01  4.760511e-01  1.382709e-01
 3.140465e+04  8.388029e-01  4.749912e-01  1.360327e-01
 3.319266e+04  8.388005e-01  4.739391e-01  1.338262e-01
 3.508247e+04  8.387982e-01  4.728947e-01  1.316509e-01
 3.707988e+04  8.387960e-01  4.718579e-01  1.295066e-01
 3.919100e+04  8.387940e-01  4.708287e-01  1.273930e-01
 4.142232e+04  8.387920e-01  4.698069e-01  1.253099e-01
 4.378069e+04  8.387901e-01  4.687925e-01  1.232568e-01
 4.627332e+04  8.387883e-01  4.677854e-01  1.212335e-01
 4.890787e+04  8.387866e-01  4.667856e-01  1.192397e-01
 5.169242e+04  8.387850e-01  4.657929e-01  1.172751e-01
 5.463550e+04  8.387835e-01  4.648074e-01  1.153393e-01
 5.774615e+04  8.387820e-01  4.638288e-01  1.134321e-01
 6.103390e+04  8.387806e-01  4.628572e-01  1.115531e-01
 6.450884e+04  8.387793e-01  4.618924e-01  1.097021e-01
 6.818162e+04  8.387780e-01  4.609345e-01  1.078787e-01
 7.206351e+04  8.387768e-01  4.599833e-01  1.060826e-01
 7.616642e+04  8.387757e-01  4.590388e-01  1.043135e-01
 8.050292e+04  8.387746e-01  4.581009e-01  1.025712e-01
