#           N         Chain          BCCA          BPCA
 2.903527e+03  8.488784e-01  5.403357e-01  2.696204e-01
 3.068838e+03  8.488756e-01  5.389020e-01  2.658474e-01
 3.243561e+03  8.488730e-01  5.374793e-01  2.621155e-01
 3.428231e+03  8.488705e-01  5.360673e-01  2.584246e-01
 3.623416e+03  8.488681e-01  5.346662e-01  2.547745e-01
 3.829714e+03  8.488658e-01  5.332757e-01  2.511652e-01
 4.047757e+03  8.488637e-01  5.318957e-01  2.475965e-01
 4.278214e+03  8.488617e-01  5.305263e-01  2.440683e-01
 4.521792e+03  8.488598e-01  5.291673e-01  2.405805e-01
 4.779239e+03  8.488580e-01  5.278186e-01  2.371328e-01
 5.051342e+03  8.488563e-01  5.264803e-01  2.337251e-01
 5.338938e+03  8.488547e-01  5.251521e-01  2.303573e-01
 5.642908e+03  8.488532e-01  5.238340e-01  2.270291e-01
 5.964185e+03  8.488517e-01  5.225259e-01  2.237404e-01
 6.303753e+03  8.488503e-01  5.212278e-01  2.204909e-01
 6.662655e+03  8.488491e-01  5.199396e-01  2.172804e-01
 7.041990e+03  8.488478e-01  5.186612e-01  2.141087e-01
 7.442922e+03  8.488467e-01  5.173925e-01  2.109756e-01
 7.866682e+03  8.488456e-01  5.161335e-01  2.078809e-01
 8.314568e+03  8.488445e-01  5.148840e-01  2.048242e-01
 8.787954e+03  8.488436e-01  5.136441e-01  2.018054e-01
 9.288292e+03  8.488426e-01  5.124136e-01  1.988242e-01
 9.817117e+03  8.488418e-01  5.111925e-01  1.958804e-01
 1.037605e+04  8.488409e-01  5.099807e-01  1.929736e-01
 1.096681e+04  8.488401e-01  5.087781e-01  1.901036e-01
 1.159120e+04  8.488394e-01  5.075846e-01  1.872701e-01
 1.225114e+04  8.488387e-01  5.064003e-01  1.844729e-01
 1.294865e+04  8.488380e-01  5.052249e-01  1.817117e-01
 1.368587e+04  8.488374e-01  5.040585e-01  1.789862e-01
 1.446507e+04  8.488368e-01  5.029010e-01  1.762960e-01
 1.528864e+04  8.488363e-01  5.017523e-01  1.736409e-01
 1.615909e+04  8.488357e-01  5.006124e-01  1.710207e-01
 1.707910e+04  8.488352e-01  4.994811e-01  1.684349e-01
 1.805149e+04  8.488347e-01  4.983584e-01  1.658834e-01
 1.907924e+04  8.488343e-01  4.972443e-01  1.633657e-01
 2.016551e+04  8.488339e-01  4.961386e-01  1.608817e-01
 2.131362e+04  8.488335e-01  4.950414e-01  1.584309e-01
 2.252711e+04  8.488331e-01  4.939525e-01  1.560131e-01
 2.380968e+04  8.488327e-01  4.928719e-01  1.536279e-01
 2.516527e+04  8.488324e-01  4.917996e-01  1.512751e-01
 2.659804e+04  8.488320e-01  4.907354e-01  1.489544e-01
